og	go	type	evidence
1411806at2759	GO:1904667	P	IEA
1411806at2759	GO:1990948	F	IEA
837213at2759	GO:0001819	P	IMP
837213at2759	GO:0005634	C	IDA
837213at2759	GO:0030890	P	IMP
837213at2759	GO:0031398	P	IMP
837213at2759	GO:0032088	P	IMP
837213at2759	GO:0034141	P	IMP
837213at2759	GO:0034145	P	IMP
837213at2759	GO:0042130	P	IMP
837213at2759	GO:0043123	P	IMP
837213at2759	GO:0043331	P	IMP
837213at2759	GO:0050868	P	IMP
837213at2759	GO:0050871	P	IMP
854035at2759	GO:0003824	F	IEA
1101882at2759	GO:0005764	C	IBA
1117127at2759	GO:0098990	P	IEA
1120393at2759	GO:0016491	F	IEA
1225872at2759	GO:0008270	F	IEA
1225872at2759	GO:0016567	P	IBA
1225872at2759	GO:0046872	F	IEA
1225872at2759	GO:0061630	F	IBA
52746at2759	GO:0009414	P	IEA
52746at2759	GO:0009651	P	IEA
52746at2759	GO:0009958	P	IEA
52746at2759	GO:0031965	C	IEA
52746at2759	GO:0043565	F	IEA
52746at2759	GO:0045892	P	IEA
52746at2759	GO:0097001	F	IEA
1194328at2759	GO:0005730	C	ISS
1194328at2759	GO:0016020	C	IEA
1194328at2759	GO:0016021	C	IEA
1564517at2759	GO:0005507	F	ISO
1564517at2759	GO:0006811	P	IEA
1564517at2759	GO:0006825	P	ISO
1564517at2759	GO:0006878	P	ISO
1564517at2759	GO:0006979	P	IDA
1564517at2759	GO:0016531	F	ISO
1564517at2759	GO:0032767	F	ISO
1564517at2759	GO:0043066	P	IDA
1564517at2759	GO:0051117	F	IPI
1564517at2759	GO:0060003	P	IMP
1564517at2759	GO:1903136	F	ISO
204282at2759	GO:0048696	P	IEA
69768at2759	GO:0006281	P	IEA
69768at2759	GO:0006310	P	IEA
69768at2759	GO:0008156	P	ISS
69768at2759	GO:0009556	P	IEA
850255at2759	GO:0006754	P	IEA
850255at2759	GO:0030097	P	IEA
850255at2759	GO:0060047	P	IEA
850255at2759	GO:0070584	P	IEA
1194328at2759	GO:0005515	F	IPI
1194328at2759	GO:0010582	P	IGI
253485at2759	GO:0000117	P	IEA
253485at2759	GO:0006303	P	IEA
253485at2759	GO:0016479	P	IEA
253485at2759	GO:0016575	P	IEA
253485at2759	GO:0030174	P	IEA
253485at2759	GO:0032221	C	IEA
253485at2759	GO:0033698	C	IEA
253485at2759	GO:0042802	F	IEA
253485at2759	GO:0044804	P	IEA
253485at2759	GO:0051038	P	IEA
253485at2759	GO:0061186	P	IEA
253485at2759	GO:0061188	P	IEA
253485at2759	GO:0061408	P	IEA
253485at2759	GO:0061587	P	IEA
253485at2759	GO:0070550	P	IEA
253485at2759	GO:0070822	C	IEA
877394at2759	GO:0006950	P	IEA
1036088at2759	GO:0000139	C	IEA
1036088at2759	GO:0005794	C	IEA
1036088at2759	GO:0006486	P	IEA
1036088at2759	GO:0016757	F	IEA
1036088at2759	GO:0016758	F	IEA
1036088at2759	GO:0047275	F	IEA
1080991at2759	GO:0008484	F	IEA
1080991at2759	GO:0016787	F	IEA
1249774at2759	GO:0006950	P	IEA
1249774at2759	GO:1901700	P	IEA
160363at2759	GO:0007165	P	IEA
552415at2759	GO:0005634	C	IEA
552415at2759	GO:0006397	P	IEA
552726at2759	GO:0003093	P	IEA
552726at2759	GO:0005925	C	IEA
552726at2759	GO:0010812	P	IEA
552726at2759	GO:0017166	F	IEA
552726at2759	GO:0048041	P	IEA
552726at2759	GO:0051497	P	IEA
552726at2759	GO:0080135	P	IEA
552726at2759	GO:1904950	P	IEA
552726at2759	GO:1904951	P	IEA
552726at2759	GO:1990147	F	IEA
590036at2759	GO:0004061	F	RCA
590036at2759	GO:0005576	C	IDA
590036at2759	GO:0009073	P	RCA
924307at2759	GO:0005886	C	IEA
924307at2759	GO:0031687	F	IEA
924307at2759	GO:0031802	F	IEA
924307at2759	GO:0060168	P	IEA
924307at2759	GO:0070374	P	IEA
924307at2759	GO:1900451	P	IEA
924307at2759	GO:1904021	P	IEA
924307at2759	GO:1905477	P	IEA
944155at2759	GO:0120020	F	IMP
749511at2759	GO:0005615	C	NAS
1036483at2759	GO:0000166	F	IEA
1036483at2759	GO:0004190	F	IEA
1036483at2759	GO:0005524	F	IEA
1036483at2759	GO:0006508	P	IEA
1036483at2759	GO:0046872	F	IEA
1133270at2759	GO:0016874	F	IEA
1422013at2759	GO:0005634	C	ISO
1422013at2759	GO:0005654	C	ISO
1422013at2759	GO:0005737	C	ISO
1422013at2759	GO:0005829	C	ISO
1422013at2759	GO:0008168	F	ISO
1422013at2759	GO:0016279	F	ISO
1422013at2759	GO:0016604	C	ISO
1422013at2759	GO:0018022	P	ISO
1422013at2759	GO:0043231	C	ISO
338303at2759	GO:0006368	P	RCA
338303at2759	GO:0016573	P	RCA
338303at2759	GO:0032968	P	RCA
966939at2759	GO:0003735	F	IEA
966939at2759	GO:0005840	C	IEA
966939at2759	GO:0006412	P	IEA
1037375at2759	GO:0008270	F	ISS
1037375at2759	GO:0046872	F	IEA
1255438at2759	GO:0004177	F	IEA
1255438at2759	GO:0005737	C	IEA
1255438at2759	GO:0006508	P	IEA
1255438at2759	GO:0008233	F	IEA
1255438at2759	GO:0016787	F	IEA
1255438at2759	GO:0046872	F	IEA
1255438at2759	GO:0070006	F	IEA
1255438at2759	GO:0070084	P	IEA
1337630at2759	GO:0002230	P	IMP
1337630at2759	GO:0002735	P	ISS
1337630at2759	GO:0003724	F	IMP
1337630at2759	GO:0005525	F	IMP
1337630at2759	GO:0005829	C	TAS
1337630at2759	GO:0005856	C	IEA
1337630at2759	GO:0005886	C	IEA
1337630at2759	GO:0009597	P	IDA
1337630at2759	GO:0010628	P	IDA
1337630at2759	GO:0015629	C	IDA
1337630at2759	GO:0016887	F	IMP
1337630at2759	GO:0030054	C	IEA
1337630at2759	GO:0030334	P	IDA
1337630at2759	GO:0031625	F	IPI
1337630at2759	GO:0032725	P	IDA
1337630at2759	GO:0032727	P	IMP
1337630at2759	GO:0032755	P	IMP
1337630at2759	GO:0032757	P	IDA
1337630at2759	GO:0032760	P	IMP
1337630at2759	GO:0034344	P	TAS
1337630at2759	GO:0039528	P	TAS
1337630at2759	GO:0039529	P	IMP
1337630at2759	GO:0042802	F	IPI
1337630at2759	GO:0042995	C	IEA
1337630at2759	GO:0043330	P	ISS
1337630at2759	GO:0045944	P	IDA
1337630at2759	GO:0051091	P	IDA
1337630at2759	GO:0060760	P	IMP
1337630at2759	GO:0071360	P	IMP
1337630at2759	GO:0140374	P	IDA
1337630at2759	GO:1990904	C	IDA
1424146at2759	GO:0004842	F	IEA
1424146at2759	GO:0016567	P	IEA
159407at2759	GO:0006402	P	ISS
309052at2759	GO:0008643	P	RCA
309052at2759	GO:0034727	P	RCA
552726at2759	GO:0000281	P	IEA
552726at2759	GO:0006972	P	IEA
552726at2759	GO:0009991	P	IEA
552726at2759	GO:0010467	P	IEA
552726at2759	GO:0016853	F	IEA
552726at2759	GO:0030042	P	IEA
552726at2759	GO:0030863	C	IEA
552726at2759	GO:0032154	C	IEA
552726at2759	GO:0042742	P	IEA
552726at2759	GO:0043521	P	IEA
552726at2759	GO:0043621	F	IEA
552726at2759	GO:0048870	P	IEA
552726at2759	GO:0060187	C	IEA
552726at2759	GO:0061802	C	IEA
552726at2759	GO:0061803	C	IEA
552726at2759	GO:0061836	C	IEA
552726at2759	GO:0120025	C	IEA
552726at2759	GO:0140220	C	IEA
552726at2759	GO:1903673	P	IEA
552726at2759	GO:1904643	P	IEA
552726at2759	GO:1905861	P	IEA
552726at2759	GO:1990537	C	IEA
878533at2759	GO:0000003	P	IEA
878533at2759	GO:0009792	P	IEA
894392at2759	GO:0036126	C	IEA
506757at2759	GO:0009785	P	IEA
506757at2759	GO:0009882	F	IEA
1154369at2759	GO:0003677	F	IEA
1154369at2759	GO:0005634	C	IEA
1224317at2759	GO:0005886	C	IBA
1224317at2759	GO:0007229	P	IBA
1224317at2759	GO:0007596	P	IBA
1224317at2759	GO:0008201	F	IEA
1224317at2759	GO:0009968	P	ISO
1224317at2759	GO:0030218	P	ISO
1224317at2759	GO:0030219	P	ISO
1224317at2759	GO:0030220	P	IBA
1224317at2759	GO:0035855	P	IBA
1089743at2759	GO:0050664	F	IEA
204282at2759	GO:0004497	F	IEA
204282at2759	GO:0005506	F	IEA
204282at2759	GO:0016705	F	IEA
204282at2759	GO:0020037	F	IEA
944155at2759	GO:0009723	P	IEA
944155at2759	GO:0009751	P	IEA
944155at2759	GO:0042742	P	IEA
944155at2759	GO:0043069	P	IEA
714261at2759	GO:0004842	F	IEA
714261at2759	GO:0016567	P	IEA
785883at2759	GO:0017174	F	IEA
1485791at2759	GO:0000266	P	ISS
1485791at2759	GO:0007005	P	ISS
1485791at2759	GO:0009060	P	ISS
833555at2759	GO:0005856	C	IEA
833555at2759	GO:0005874	C	IEA
833555at2759	GO:0030286	C	IEA
945596at2759	GO:0005739	C	IDA
945596at2759	GO:0008780	F	IDA
945596at2759	GO:2001289	P	IMP
1263874at2759	GO:0016020	C	IEA
1263874at2759	GO:0016021	C	IEA
929897at2759	GO:0015031	P	IEA
203079at2759	GO:0005929	C	IC
203079at2759	GO:0006935	P	IMP
203079at2759	GO:0030512	P	IGI
203079at2759	GO:0030992	C	IC
203079at2759	GO:0036064	C	IDA
203079at2759	GO:0040014	P	IGI
203079at2759	GO:0040018	P	IMP
203079at2759	GO:0040024	P	IGI
203079at2759	GO:0042073	P	IC
203079at2759	GO:0060271	P	IMP
203079at2759	GO:0090325	P	IGI
203079at2759	GO:0090326	P	IMP
203079at2759	GO:0097730	C	IDA
47111at2759	GO:0000212	P	IDA
47111at2759	GO:0000904	P	IMP
47111at2759	GO:0001525	P	ISO
47111at2759	GO:0001701	P	IMP
47111at2759	GO:0001726	C	ISO
47111at2759	GO:0001768	P	IMP
47111at2759	GO:0001772	C	ISO
47111at2759	GO:0001778	P	ISO
47111at2759	GO:0001931	C	ISO
47111at2759	GO:0003779	F	ISO
47111at2759	GO:0005178	F	ISO
47111at2759	GO:0005634	C	ISO
47111at2759	GO:0005737	C	ISO
47111at2759	GO:0005819	C	IDA
47111at2759	GO:0005826	C	ISO
47111at2759	GO:0005829	C	ISO
47111at2759	GO:0005856	C	IEA
47111at2759	GO:0005886	C	ISO
47111at2759	GO:0005912	C	IDA
47111at2759	GO:0005925	C	IDA
47111at2759	GO:0006509	P	ISO
47111at2759	GO:0006911	P	IMP
47111at2759	GO:0007520	P	IMP
47111at2759	GO:0008180	C	ISO
47111at2759	GO:0008360	P	ISO
47111at2759	GO:0009898	C	ISO
47111at2759	GO:0015031	P	ISO
47111at2759	GO:0015629	C	ISO
47111at2759	GO:0016604	C	ISO
47111at2759	GO:0019904	F	ISO
47111at2759	GO:0030041	P	IDA
47111at2759	GO:0030048	P	ISO
47111at2759	GO:0030220	P	ISO
47111at2759	GO:0030863	C	IDA
47111at2759	GO:0031252	C	ISO
47111at2759	GO:0031410	C	IEA
47111at2759	GO:0031532	P	ISO
47111at2759	GO:0031594	C	IDA
47111at2759	GO:0032154	C	ISO
47111at2759	GO:0032418	P	ISO
47111at2759	GO:0032506	P	ISO
47111at2759	GO:0032796	P	IMP
47111at2759	GO:0032991	C	ISO
47111at2759	GO:0042803	F	ISO
47111at2759	GO:0043495	F	ISO
47111at2759	GO:0043531	F	ISO
47111at2759	GO:0043534	P	ISO
47111at2759	GO:0045055	P	ISO
47111at2759	GO:0051295	P	IDA
47111at2759	GO:0051693	P	IDA
47111at2759	GO:0060471	P	IMP
47111at2759	GO:0098609	P	IMP
47111at2759	GO:1903919	P	ISO
47111at2759	GO:1903923	P	IMP
47111at2759	GO:1905684	P	ISO
1225872at2759	GO:0000303	P	IMP
1225872at2759	GO:0006979	P	IMP
1225872at2759	GO:0010731	P	IDA
1225872at2759	GO:0031668	P	IDA
1270226at2759	GO:0016020	C	IEA
1270226at2759	GO:0016021	C	IEA
754103at2759	GO:0000166	F	IEA
754103at2759	GO:0006260	P	IEA
754103at2759	GO:0006271	P	IEA
754103at2759	GO:0016887	F	IEA
754103at2759	GO:0031391	C	IEA
754103at2759	GO:0090618	P	IEA
1250566at2759	GO:0001666	P	ISS
1250566at2759	GO:0005515	F	IPI
1250566at2759	GO:0005654	C	ISS
1250566at2759	GO:0005737	C	ISS
1250566at2759	GO:0005739	C	ISS
1250566at2759	GO:0008219	P	ISS
1250566at2759	GO:0009617	P	IEP
1250566at2759	GO:0010659	P	IEA
1250566at2759	GO:0010666	P	IEA
1250566at2759	GO:0010821	P	IMP
1250566at2759	GO:0010917	P	IEA
1250566at2759	GO:0010940	P	IEA
1250566at2759	GO:0014069	C	IDA
1250566at2759	GO:0021987	P	IEA
1250566at2759	GO:0030425	C	ISS
1250566at2759	GO:0031307	C	ISS
1250566at2759	GO:0031966	C	IDA
1250566at2759	GO:0042802	F	IPI
1250566at2759	GO:0043065	P	ISS
1250566at2759	GO:0043066	P	IGI
1250566at2759	GO:0045837	P	ISS
1250566at2759	GO:0046902	P	ISS
1250566at2759	GO:0048102	P	IEA
1250566at2759	GO:0048678	P	IEA
1250566at2759	GO:0048709	P	IEA
1250566at2759	GO:0050873	P	IDA
1250566at2759	GO:0051402	P	ISS
1250566at2759	GO:0051561	P	IEA
1250566at2759	GO:0051607	P	ISS
1250566at2759	GO:0055093	P	IEA
1250566at2759	GO:0070301	P	IEA
1250566at2759	GO:0072593	P	ISS
1250566at2759	GO:0090649	P	IEA
1250566at2759	GO:0097193	P	IGI
1250566at2759	GO:1901998	P	IMP
1250566at2759	GO:1902109	P	IEA
1250566at2759	GO:1903599	P	IEA
1250566at2759	GO:1903715	P	IMP
1250566at2759	GO:2000378	P	IGI
1434584at2759	GO:0009344	C	IEA
1434584at2759	GO:0009534	C	IEA
1434584at2759	GO:0009767	P	IEA
1434584at2759	GO:0045156	F	IEA
1508191at2759	GO:0005515	F	IPI
1508191at2759	GO:0005743	C	ISS
1508191at2759	GO:0005758	C	ISS
1508191at2759	GO:0005759	C	ISS
1508191at2759	GO:0016604	C	IDA
1508191at2759	GO:0050796	P	ISS
1508191at2759	GO:0070131	P	IDA
1508191at2759	GO:2001014	P	ISS
400911at2759	GO:0006139	P	IEA
400911at2759	GO:0018130	P	IEA
400911at2759	GO:0044271	P	IEA
400911at2759	GO:1901362	P	IEA
877394at2759	GO:0004674	F	IEA
105366at2759	GO:0003937	F	IEA
105366at2759	GO:0004643	F	IEA
1225872at2759	GO:0055072	P	IEA
1250566at2759	GO:0005634	C	IEA
1250566at2759	GO:0005741	C	ISS
220278at2759	GO:0005886	C	IEA
220278at2759	GO:0008750	F	IEA
496522at2759	GO:0098542	P	IEA
871849at2759	GO:0008203	P	IBA
871849at2759	GO:0030343	F	IBA
871849at2759	GO:0031073	F	IBA
871849at2759	GO:0036378	P	IBA
945596at2759	GO:0006508	P	IEA
945596at2759	GO:0008233	F	IEA
945596at2759	GO:0008234	F	IEA
1080991at2759	GO:0042541	P	IMP
309052at2759	GO:0004089	F	IEA
309052at2759	GO:0008253	F	IEA
309052at2759	GO:0008270	F	IEA
309052at2759	GO:0009264	P	IEA
1602458at2759	GO:0006897	P	IEA
1602458at2759	GO:0007120	P	IEA
1602458at2759	GO:0030437	P	IEA
1602458at2759	GO:0038024	F	IEA
767446at2759	GO:0005515	F	IPI
767446at2759	GO:0005737	C	IDA
767446at2759	GO:0008285	P	IMP
767446at2759	GO:0042113	P	IEA
785883at2759	GO:0006479	P	IEA
982374at2759	GO:0004427	F	ISS
982374at2759	GO:0005634	C	ISS
982374at2759	GO:0006796	P	ISS
1089743at2759	GO:0003723	F	IEA
1434266at2759	GO:0016616	F	IEA
1263397at2759	GO:0001570	P	IEA
1263397at2759	GO:0005615	C	IEA
1263397at2759	GO:0009410	P	IEA
1263397at2759	GO:0009986	C	IEA
1263397at2759	GO:0010628	P	IEA
1263397at2759	GO:0017015	P	IEA
1263397at2759	GO:0031960	P	IEA
1263397at2759	GO:0032967	P	IEA
1263397at2759	GO:0060348	P	IEA
1263397at2759	GO:0070278	P	IEA
1263397at2759	GO:0071260	P	IEA
1263397at2759	GO:0071559	P	IEA
1472248at2759	GO:0043565	F	IBA
621852at2759	GO:0016616	F	IEA
1219799at2759	GO:0016491	F	IEA
1358374at2759	GO:0005634	C	IEA
204282at2759	GO:0031409	F	IEA
204282at2759	GO:0140359	F	IEA
901158at2759	GO:0000139	C	TAS
901158at2759	GO:0005975	P	TAS
901158at2759	GO:0043231	C	IDA
1171861at2759	GO:0004066	F	IEA
1171861at2759	GO:0006529	P	IEA
1171861at2759	GO:0006541	P	IEA
1442062at2759	GO:0002144	C	IEA
344271at2759	GO:0006511	P	RCA
344271at2759	GO:0034727	P	RCA
344271at2759	GO:0043161	P	RCA
38224at2759	GO:0009113	P	IEA
982312at2759	GO:0007026	P	IEA
982312at2759	GO:0050775	P	IEA
982312at2759	GO:1903861	P	IEA
309052at2759	GO:0016788	F	IEA
785883at2759	GO:0016810	F	IEA
1442062at2759	GO:0002098	P	ISS
1442062at2759	GO:0034227	P	ISS
1455730at2759	GO:0000122	P	ISS
1455730at2759	GO:0000398	P	ISS
1455730at2759	GO:0000785	C	ISO
1455730at2759	GO:0003713	F	ISS
1455730at2759	GO:0003714	F	ISS
1455730at2759	GO:0005112	F	ISO
1455730at2759	GO:0005634	C	ISS
1455730at2759	GO:0005654	C	ISO
1455730at2759	GO:0005681	C	ISO
1455730at2759	GO:0005737	C	ISO
1455730at2759	GO:0008024	C	ISS
1455730at2759	GO:0016363	C	ISS
1455730at2759	GO:0016604	C	ISO
1455730at2759	GO:0016607	C	ISO
1455730at2759	GO:0016922	F	ISS
1455730at2759	GO:0019899	F	ISO
1455730at2759	GO:0030511	P	ISS
1455730at2759	GO:0035914	P	IMP
1455730at2759	GO:0042771	P	ISS
1455730at2759	GO:0042809	F	ISS
1455730at2759	GO:0042974	F	ISS
1455730at2759	GO:0043923	P	ISO
1455730at2759	GO:0045892	P	ISO
1455730at2759	GO:0045944	P	ISS
1455730at2759	GO:0046332	F	ISS
1455730at2759	GO:0048026	P	ISS
1455730at2759	GO:0048384	P	ISS
1455730at2759	GO:0048385	P	ISS
1455730at2759	GO:0050681	F	ISO
1455730at2759	GO:0050769	P	IDA
1455730at2759	GO:0051571	P	ISS
1455730at2759	GO:0070562	P	ISS
1455730at2759	GO:0070564	P	ISO
1455730at2759	GO:0071007	C	ISS
1455730at2759	GO:0071013	C	ISO
1455730at2759	GO:0071141	C	ISO
1455730at2759	GO:0071300	P	ISO
209324at2759	GO:0005886	C	HDA
532187at2759	GO:0004518	F	IEA
532187at2759	GO:0034477	P	IEA
532187at2759	GO:0090305	P	IEA
1148554at2759	GO:0005783	C	IEA
1148554at2759	GO:0005789	C	IEA
1148554at2759	GO:0031966	C	IEA
1189095at2759	GO:0005506	F	IEA
1189095at2759	GO:0016226	P	IEA
1189095at2759	GO:0051536	F	IEA
1370304at2759	GO:0048659	P	IEA
620790at2759	GO:0001955	P	ISO
620790at2759	GO:0004866	F	ISO
620790at2759	GO:0005886	C	ISO
620790at2759	GO:0030198	P	ISO
620790at2759	GO:1904684	P	ISO
727365at2759	GO:0000981	F	IEA
727365at2759	GO:0005634	C	IEA
727365at2759	GO:0006355	P	IEA
727365at2759	GO:0006357	P	IEA
1021387at2759	GO:0016021	C	IEA
1094172at2759	GO:0003700	F	IEA
1094172at2759	GO:0006355	P	IEA
1094172at2759	GO:0043565	F	IEA
1377646at2759	GO:0008021	C	IBA
156081at2759	GO:0006084	P	ISS
156081at2759	GO:0051289	P	ISS
776697at2759	GO:0001837	P	IDA
776697at2759	GO:0003342	P	ISS
776697at2759	GO:0005114	F	IPI
776697at2759	GO:0005634	C	IDA
776697at2759	GO:0006355	P	IMP
776697at2759	GO:0008284	P	IMP
776697at2759	GO:0010862	P	IDA
776697at2759	GO:0018105	P	IDA
776697at2759	GO:0018107	P	IDA
776697at2759	GO:0030307	P	IDA
776697at2759	GO:0030335	P	IDA
776697at2759	GO:0031396	P	IDA
776697at2759	GO:0042060	P	TAS
776697at2759	GO:0043062	P	TAS
776697at2759	GO:0043235	C	IDA
776697at2759	GO:0043410	P	IDA
776697at2759	GO:0046332	F	IPI
776697at2759	GO:0048762	P	TAS
776697at2759	GO:0048870	P	IMP
776697at2759	GO:0051272	P	IMP
776697at2759	GO:0051726	P	TAS
776697at2759	GO:0051897	P	IDA
776697at2759	GO:0060389	P	IDA
776697at2759	GO:0060391	P	IDA
776697at2759	GO:0070021	C	IPI
776697at2759	GO:0070411	F	IPI
776697at2759	GO:2001235	P	IDA
776697at2759	GO:2001237	P	IMP
812306at2759	GO:0006955	P	IEA
812306at2759	GO:0030897	C	IEA
812306at2759	GO:0071224	P	IEA
812306at2759	GO:0090382	P	IEA
812306at2759	GO:0090385	P	IEA
929897at2759	GO:0006139	P	IEA
929897at2759	GO:0018130	P	IEA
929897at2759	GO:1901362	P	IEA
1080991at2759	GO:0004109	F	ISS
1080991at2759	GO:0005739	C	ISS
1080991at2759	GO:0006783	P	ISS
1080991at2759	GO:0042803	F	ISS
1224210at2759	GO:0003823	F	ISO
1224210at2759	GO:0005178	F	ISO
1224210at2759	GO:0031982	C	ISO
1224210at2759	GO:0065003	P	ISO
1258783at2759	GO:0006406	P	IEA
1258783at2759	GO:0008541	C	IEA
1258783at2759	GO:0043248	P	IEA
1455798at2759	GO:0000138	C	IEA
1455798at2759	GO:0097576	P	IEA
1455798at2759	GO:1905363	P	IEA
1295758at2759	GO:0008408	F	IDA
1320977at2759	GO:0016020	C	IEA
1320977at2759	GO:0016021	C	IEA
1564782at2759	GO:0006486	P	IBA
1564782at2759	GO:0008373	F	IBA
1564782at2759	GO:0016757	F	IEA
1564782at2759	GO:0097503	P	IEA
180923at2759	GO:0007229	P	IEA
257031at2759	GO:0004964	F	IBA
335779at2759	GO:0006259	P	IEA
335779at2759	GO:0009036	F	IEA
335779at2759	GO:0016787	F	IEA
121113at2759	GO:0050832	P	IEA
1255438at2759	GO:0016740	F	IEA
1255438at2759	GO:0016746	F	IEA
1255438at2759	GO:0016747	F	IEA
1375676at2759	GO:0005127	F	IEA
1375676at2759	GO:0005146	F	IEA
1375676at2759	GO:0005576	C	IEA
1375676at2759	GO:0008284	P	IEA
727365at2759	GO:0016301	F	IEA
727365at2759	GO:0016310	P	IEA
776697at2759	GO:0070724	C	IDA
854035at2759	GO:0005929	C	IEA
854035at2759	GO:0040019	P	IEA
854035at2759	GO:0043005	C	IEA
854035at2759	GO:0045723	P	IEA
854035at2759	GO:0061063	P	IEA
854035at2759	GO:1901046	P	IEA
877394at2759	GO:0110165	C	IEA
204282at2759	GO:0001935	P	IEA
204282at2759	GO:0002931	P	IEA
204282at2759	GO:0006874	P	IEA
204282at2759	GO:0007156	P	IEA
204282at2759	GO:0009611	P	IEA
204282at2759	GO:0030168	P	IEA
204282at2759	GO:0040016	P	IEA
204282at2759	GO:0043407	P	IEA
204282at2759	GO:0060055	P	IEA
204282at2759	GO:1903298	P	IEA
578507at2759	GO:0003677	F	IEA
750855at2759	GO:0001996	P	IMP
750855at2759	GO:0001997	P	IMP
750855at2759	GO:0002024	P	IGI
750855at2759	GO:0002025	P	IGI
750855at2759	GO:0003061	P	ISO
750855at2759	GO:0003084	P	ISO
750855at2759	GO:0005634	C	ISO
750855at2759	GO:0005737	C	ISO
750855at2759	GO:0005980	P	ISO
750855at2759	GO:0006915	P	ISO
750855at2759	GO:0007189	P	IMP
750855at2759	GO:0007266	P	ISO
750855at2759	GO:0007613	P	ISO
750855at2759	GO:0009409	P	IGI
750855at2759	GO:0010460	P	ISO
750855at2759	GO:0016020	C	IMP
750855at2759	GO:0019233	P	ISO
750855at2759	GO:0031649	P	IGI
750855at2759	GO:0033365	P	ISO
750855at2759	GO:0035811	P	ISO
750855at2759	GO:0040015	P	IGI
750855at2759	GO:0042060	P	ISO
750855at2759	GO:0042596	P	IMP
750855at2759	GO:0043065	P	ISO
750855at2759	GO:0043176	F	ISO
750855at2759	GO:0043231	C	ISO
750855at2759	GO:0045187	P	IMP
750855at2759	GO:0045762	P	ISO
750855at2759	GO:0045986	P	ISO
750855at2759	GO:0046878	P	ISO
750855at2759	GO:0050873	P	IGI
750855at2759	GO:0051924	P	ISO
750855at2759	GO:0055088	P	ISO
750855at2759	GO:0060080	P	ISO
750855at2759	GO:0061051	P	ISO
750855at2759	GO:0086004	P	ISO
750855at2759	GO:0098685	C	EXP
750855at2759	GO:0098794	C	IEA
750855at2759	GO:0099579	F	EXP
750855at2759	GO:0106071	P	ISO
750855at2759	GO:0120162	P	IMP
750855at2759	GO:1900135	P	ISO
750855at2759	GO:1900273	P	ISO
750855at2759	GO:1905665	P	ISO
750855at2759	GO:2001259	P	ISO
754103at2759	GO:0097109	F	IEA
754103at2759	GO:0098820	C	IEA
754103at2759	GO:0099055	C	IEA
1074094at2759	GO:0004807	F	IEA
1074094at2759	GO:0006094	P	IEA
1074094at2759	GO:0006096	P	IEA
1074094at2759	GO:0016853	F	IEA
1189095at2759	GO:0004418	F	IDA
1189095at2759	GO:0005886	C	HDA
1189095at2759	GO:0009507	C	HDA
1189095at2759	GO:0009536	C	IEA
1189095at2759	GO:0009570	C	HDA
1189095at2759	GO:0009941	C	HDA
1189095at2759	GO:0015995	P	IEA
1189095at2759	GO:0048046	C	HDA
1189095at2759	GO:1900865	P	IMP
298283at2759	GO:0006629	P	RCA
449508at2759	GO:0016301	F	IEA
449508at2759	GO:0016310	P	IEA
1152122at2759	GO:0005085	F	ISO
1152122at2759	GO:0005737	C	ISO
1152122at2759	GO:0010506	P	ISS
1152122at2759	GO:0032045	C	ISO
1152122at2759	GO:0043547	P	ISO
1152122at2759	GO:1990316	C	ISS
1235709at2759	GO:0005654	C	IDA
1508191at2759	GO:0002082	P	ISS
1508191at2759	GO:0005739	C	ISS
1508191at2759	GO:0034551	P	ISS
1508191at2759	GO:0042645	C	ISS
1508191at2759	GO:0070131	P	ISS
1614057at2759	GO:0005496	F	IPI
1614057at2759	GO:0005737	C	IDA
338303at2759	GO:0005524	F	IEA
338303at2759	GO:0055085	P	IEA
338303at2759	GO:0140359	F	IEA
408622at2759	GO:0001650	C	ISO
408622at2759	GO:0005515	F	IPI
408622at2759	GO:0005654	C	ISO
408622at2759	GO:0006349	P	IDA
408622at2759	GO:0008469	F	ISS
408622at2759	GO:0008757	F	ISS
408622at2759	GO:0016277	F	ISS
408622at2759	GO:0016571	P	ISS
408622at2759	GO:0034969	P	IDA
408622at2759	GO:0035241	F	ISS
408622at2759	GO:0043021	F	ISO
408622at2759	GO:0043046	P	IDA
408622at2759	GO:0044020	F	IDA
618077at2759	GO:0005739	C	HDA
1060606at2759	GO:0034641	P	IEA
1060606at2759	GO:0043170	P	IEA
1060606at2759	GO:0044238	P	IEA
1636177at2759	GO:0005886	C	IBA
1636177at2759	GO:0007015	P	IBA
1636177at2759	GO:0007417	P	IBA
1636177at2759	GO:0016301	F	IEA
1636177at2759	GO:0016310	P	IEA
764000at2759	GO:0016020	C	IEA
764000at2759	GO:0016021	C	IEA
81320at2759	GO:0003351	P	ISO
81320at2759	GO:0005576	C	IEA
81320at2759	GO:0007288	P	ISO
81320at2759	GO:0036126	C	ISO
81320at2759	GO:0044458	P	ISO
81320at2759	GO:0048705	P	ISO
81320at2759	GO:0048854	P	ISO
81320at2759	GO:0060541	P	ISO
81320at2759	GO:0090660	P	ISO
81320at2759	GO:0120197	P	ISO
962036at2759	GO:0005694	C	IEA
962036at2759	GO:1905168	P	ISS
1224317at2759	GO:0005515	F	IPI
1224317at2759	GO:0009968	P	ISS
1224317at2759	GO:0030218	P	ISS
1224317at2759	GO:0030219	P	ISS
1560268at2759	GO:0000723	P	ISO
